,Date,season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgA,AHCh,B365H,B365D,B365A,BWH,BWD,BWA,PSH,PSD,PSA,home_team_form6,away_team_form6,home_team_form_home6,away_team_form_away6,home_avg_yellow6,home_avg_red6,home_avg_shots6,home_avg_target6,home_avg_corners6,home_avg_goals6,away_avg_yellow6,away_avg_red6,away_avg_shots6,away_avg_target6,away_avg_corners6,away_avg_goals6,home_team_form8,away_team_form8,home_team_form_home8,away_team_form_away8,home_avg_yellow8,home_avg_red8,home_avg_shots8,home_avg_target8,home_avg_corners8,home_avg_goals8,away_avg_yellow8,away_avg_red8,away_avg_shots8,away_avg_target8,away_avg_corners8,away_avg_goals8,home_team_form10,away_team_form10,home_team_form_home10,away_team_form_away10,home_avg_yellow10,home_avg_red10,home_avg_shots10,home_avg_target10,home_avg_corners10,home_avg_goals10,away_avg_yellow10,away_avg_red10,away_avg_shots10,away_avg_target10,away_avg_corners10,away_avg_goals10,home_team_form12,away_team_form12,home_team_form_home12,away_team_form_away12,home_avg_yellow12,home_avg_red12,home_avg_shots12,home_avg_target12,home_avg_corners12,home_avg_goals12,away_avg_yellow12,away_avg_red12,away_avg_shots12,away_avg_target12,away_avg_corners12,away_avg_goals12,home_team_form14,away_team_form14,home_team_form_home14,away_team_form_away14,home_avg_yellow14,home_avg_red14,home_avg_shots14,home_avg_target14,home_avg_corners14,home_avg_goals14,away_avg_yellow14,away_avg_red14,away_avg_shots14,away_avg_target14,away_avg_corners14,away_avg_goals14,h2h_record,home_away_ratio,FTR_num
630,2022-08-14,20222023,Eupen,Antwerp,0.0,1.0,A,16.0,9.0,5.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,3.65,1.91,0.5,4.0,3.6,1.85,3.8,3.75,1.88,3.65,3.85,1.95,0.5,2.0,1.5,1.5,2.0,0.2,9.2,2.4,3.4,0.6,2.2,0.2,14.4,5.2,8.0,1.6,1.5,2.5,2.5,1.5,1.8571428571428572,0.14285714285714285,8.857142857142858,2.7142857142857144,3.7142857142857144,0.5714285714285714,1.8571428571428572,0.14285714285714285,12.928571428571429,4.5,6.571428571428571,1.3571428571428572,1.5,2.5,2.5,2.25,1.7777777777777777,0.1111111111111111,9.88888888888889,2.5555555555555554,3.888888888888889,0.4444444444444444,1.6666666666666667,0.1111111111111111,11.5,4.0,5.555555555555555,1.1666666666666667,1.5,2.5,3.0,3.25,1.9090909090909092,0.09090909090909091,8.818181818181818,2.4545454545454546,3.909090909090909,0.36363636363636365,1.6818181818181819,0.09090909090909091,9.818181818181818,3.409090909090909,4.863636363636363,1.0,1.5,3.0,4.0,3.25,1.6923076923076923,0.15384615384615385,9.384615384615385,2.6153846153846154,4.6923076923076925,0.3076923076923077,1.5384615384615385,0.07692307692307693,9.076923076923077,3.3076923076923075,4.3076923076923075,0.8846153846153846,-1.0,1.9109947643979057,2
631,2022-08-14,20222023,St Truiden,Anderlecht,0.0,3.0,A,12.0,10.0,6.0,7.0,6.0,5.0,4.0,3.0,0.0,0.0,3.53,2.04,0.25,3.6,3.5,2.0,3.7,3.5,2.0,3.59,3.5,2.08,1.0,3.5,1.25,2.25,0.8,0.2,7.4,2.6,2.2,1.0,1.0,0.0,11.9,3.9,5.2,1.5,1.25,4.0,2.0,2.75,0.7142857142857143,0.14285714285714285,7.0,2.2142857142857144,2.0,0.7857142857142857,0.8571428571428571,0.0,10.642857142857142,3.357142857142857,4.285714285714286,1.2142857142857142,2.0,4.75,3.0,3.75,0.7222222222222222,0.1111111111111111,6.5,2.2222222222222223,1.8888888888888888,0.8333333333333334,0.7777777777777778,0.0,9.61111111111111,3.388888888888889,3.7222222222222223,1.1111111111111112,2.0,5.25,4.0,4.25,0.7727272727272727,0.09090909090909091,6.2272727272727275,2.0454545454545454,1.9090909090909092,0.6818181818181818,0.8636363636363636,0.045454545454545456,8.590909090909092,3.090909090909091,3.4545454545454546,1.0454545454545454,2.75,5.75,4.75,5.0,0.8846153846153846,0.07692307692307693,6.5,2.3076923076923075,1.9230769230769231,0.8076923076923077,1.0,0.038461538461538464,8.538461538461538,3.1923076923076925,3.1538461538461537,0.9615384615384616,-0.8888888888888888,1.730392156862745,2
632,2022-08-13,20222023,St. Gilloise,Kortrijk,2.0,1.0,H,17.0,6.0,9.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,1.44,6.84,-1.5,1.4,4.75,7.0,1.46,4.5,6.75,1.46,4.65,6.61,3.0,2.0,3.25,1.75,2.2,0.0,13.0,4.0,5.8,1.4,2.6,0.2,12.2,4.4,7.8,0.8,4.0,2.5,3.25,2.25,2.0,0.0,11.785714285714286,3.7857142857142856,5.214285714285714,1.2857142857142858,2.2142857142857144,0.14285714285714285,10.642857142857142,3.7142857142857144,6.428571428571429,0.7142857142857143,4.5,3.0,4.0,2.5,1.8888888888888888,0.0,11.166666666666666,3.7222222222222223,4.666666666666667,1.1111111111111112,1.9444444444444444,0.1111111111111111,9.722222222222221,3.5,5.888888888888889,0.7222222222222222,5.5,3.25,4.75,3.0,1.8181818181818181,0.0,10.363636363636363,3.8181818181818183,4.181818181818182,1.2272727272727273,1.6818181818181819,0.09090909090909091,8.909090909090908,3.1363636363636362,5.181818181818182,0.6818181818181818,5.5,3.75,5.75,3.25,1.7692307692307692,0.0,10.038461538461538,3.6538461538461537,4.153846153846154,1.1153846153846154,1.5,0.07692307692307693,8.076923076923077,2.8461538461538463,4.730769230769231,0.6153846153846154,1.0,0.21052631578947367,1
633,2022-08-13,20222023,Cercle Brugge,Mechelen,0.0,0.0,D,12.0,10.0,2.0,4.0,8.0,8.0,1.0,3.0,0.0,0.0,2.1,3.29,-0.25,2.1,3.6,3.3,2.1,3.5,3.3,2.15,3.7,3.36,1.75,2.0,0.75,1.75,1.4,0.0,14.3,4.7,6.8,1.2,2.0,0.0,12.2,4.2,4.8,1.0,2.25,3.0,1.25,2.25,1.3571428571428572,0.0,11.785714285714286,3.9285714285714284,5.357142857142857,1.0714285714285714,1.6428571428571428,0.0,11.357142857142858,4.142857142857143,4.428571428571429,1.0714285714285714,2.75,3.0,2.0,2.75,1.3333333333333333,0.0,10.444444444444445,3.611111111111111,4.5,1.0555555555555556,1.3888888888888888,0.0,10.055555555555555,3.8333333333333335,3.8333333333333335,1.0,3.0,3.75,2.75,3.75,1.4545454545454546,0.045454545454545456,9.727272727272727,3.227272727272727,4.2272727272727275,0.9090909090909091,1.2727272727272727,0.0,9.272727272727273,3.5,3.5,0.9545454545454546,3.75,4.25,3.25,4.25,1.4230769230769231,0.038461538461538464,8.923076923076923,3.0384615384615383,3.6923076923076925,0.9230769230769231,1.1538461538461537,0.0,9.0,3.3076923076923075,3.6538461538461537,0.9615384615384616,0.25,0.6382978723404256,0
634,2022-08-13,20222023,Seraing,Charleroi,0.0,1.0,A,11.0,13.0,3.0,5.0,4.0,6.0,2.0,2.0,0.0,0.0,4.07,1.83,0.5,4.33,3.5,1.8,4.2,3.7,1.82,4.22,3.83,1.82,0.0,3.0,1.5,2.5,1.2,0.2,6.8,0.8,2.4,0.4,2.8,0.0,12.4,4.2,4.0,1.2,0.0,4.0,2.0,3.0,1.2857142857142858,0.14285714285714285,6.285714285714286,0.8571428571428571,2.7142857142857144,0.42857142857142855,2.0714285714285716,0.0,10.571428571428571,3.9285714285714284,3.5714285714285716,1.2857142857142858,0.5,5.0,2.0,3.25,1.3333333333333333,0.2222222222222222,5.777777777777778,1.0,2.7777777777777777,0.4444444444444444,1.7222222222222223,0.0,9.944444444444445,3.6666666666666665,3.4444444444444446,1.1666666666666667,1.5,5.75,2.0,3.25,1.3636363636363635,0.18181818181818182,6.545454545454546,1.1818181818181819,3.272727272727273,0.5454545454545454,1.5,0.0,9.318181818181818,3.3636363636363638,3.4545454545454546,1.0454545454545454,1.5,6.0,2.5,3.75,1.5384615384615385,0.23076923076923078,7.153846153846154,1.8461538461538463,3.6923076923076925,0.6153846153846154,1.3846153846153846,0.0,8.576923076923077,3.1153846153846154,3.230769230769231,0.8846153846153846,-1.0,2.2240437158469946,2
635,2022-08-13,20222023,Westerlo,Standard,4.0,2.0,H,14.0,12.0,5.0,6.0,4.0,6.0,2.0,6.0,0.0,1.0,2.07,3.53,-0.5,2.05,3.4,3.5,2.1,3.3,3.6,2.1,3.42,3.75,3.5,3.0,2.5,0.75,2.4,0.0,15.6,7.0,5.4,2.6,1.2,0.2,9.8,2.0,2.4,0.4,4.0,3.0,3.0,1.0,2.0714285714285716,0.0,13.357142857142858,5.642857142857143,5.0,2.0,0.9285714285714286,0.14285714285714285,8.142857142857142,1.8571428571428572,2.357142857142857,0.5,4.25,3.25,3.5,1.0,1.8888888888888888,0.0,12.722222222222221,5.111111111111111,4.777777777777778,1.7777777777777777,0.7777777777777778,0.1111111111111111,7.944444444444445,1.8333333333333333,2.3333333333333335,0.4444444444444444,4.75,3.75,4.0,1.25,1.6818181818181819,0.0,11.954545454545455,4.590909090909091,4.590909090909091,1.6363636363636365,0.8636363636363636,0.09090909090909091,8.045454545454545,2.3181818181818183,2.3636363636363638,0.6363636363636364,4.75,4.0,5.0,1.5,1.6153846153846154,0.038461538461538464,11.153846153846153,4.346153846153846,4.230769230769231,1.4615384615384615,0.8461538461538461,0.07692307692307693,7.730769230769231,2.3461538461538463,2.3076923076923075,0.5769230769230769,0.2,0.5864022662889519,1
636,2022-08-12,20222023,Oostende,Gent,1.0,3.0,A,8.0,13.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,4.74,1.66,1.0,4.75,3.75,1.7,4.8,3.9,1.71,4.87,4.21,1.68,0.5,2.5,1.5,3.0,1.8,0.4,15.0,6.4,4.8,1.2,1.2,0.0,10.3,3.1,4.2,1.3,1.5,3.5,1.5,3.25,2.0,0.2857142857142857,14.285714285714286,6.0,4.0,1.2857142857142858,0.8571428571428571,0.0,9.142857142857142,2.9285714285714284,4.071428571428571,1.3571428571428572,2.5,4.0,2.5,3.75,1.6666666666666667,0.2222222222222222,13.555555555555555,5.666666666666667,4.777777777777778,1.1111111111111112,0.7777777777777778,0.0,8.5,2.6666666666666665,3.8333333333333335,1.2777777777777777,3.0,5.0,3.5,3.75,1.6363636363636365,0.18181818181818182,14.090909090909092,5.636363636363637,4.636363636363637,1.0909090909090908,0.7727272727272727,0.0,8.318181818181818,2.6818181818181817,3.4545454545454546,1.2727272727272727,3.0,5.5,4.5,4.25,1.6923076923076923,0.15384615384615385,13.846153846153847,5.3076923076923075,4.6923076923076925,1.0,0.7692307692307693,0.0,8.23076923076923,2.6923076923076925,3.3846153846153846,1.2307692307692308,-0.0625,2.8554216867469884,2
637,2022-08-07,20222023,Antwerp,Oud-Heverlee Leuven,4.0,2.0,H,17.0,8.0,4.0,4.0,8.0,7.0,2.0,1.0,0.0,0.0,1.6,5.05,-1.0,1.61,4.0,4.75,1.65,4.0,5.0,1.59,4.35,5.25,2.0,3.0,1.5,1.75,2.2,0.2,14.4,5.2,8.0,1.6,2.0,0.2,11.0,4.6,4.8,1.2,2.5,3.25,1.5,2.25,1.8571428571428572,0.14285714285714285,12.928571428571429,4.5,6.571428571428571,1.3571428571428572,1.7142857142857142,0.2857142857142857,9.214285714285714,3.7142857142857144,3.5714285714285716,1.0,2.5,4.25,2.25,2.5,1.6666666666666667,0.1111111111111111,11.5,4.0,5.555555555555555,1.1666666666666667,1.5555555555555556,0.2222222222222222,8.5,3.5,3.0555555555555554,1.0,2.5,4.5,2.75,3.0,1.6818181818181819,0.09090909090909091,9.818181818181818,3.409090909090909,4.863636363636363,1.0,1.4545454545454546,0.18181818181818182,8.636363636363637,3.3636363636363638,2.8181818181818183,0.8636363636363636,3.0,5.5,3.5,3.25,1.5384615384615385,0.07692307692307693,9.076923076923077,3.3076923076923075,4.3076923076923075,0.8846153846153846,1.3461538461538463,0.15384615384615385,8.538461538461538,3.3846153846153846,2.6153846153846154,0.8461538461538461,0.3125,0.31683168316831684,1
638,2022-08-07,20222023,Anderlecht,Seraing,3.0,1.0,H,12.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.26,10.28,-1.75,1.25,5.5,11.0,1.27,6.0,10.5,1.27,5.82,9.95,3.5,0.0,2.5,0.0,1.0,0.0,11.9,3.9,5.2,1.5,1.2,0.2,6.8,0.8,2.4,0.4,4.0,0.0,3.0,1.0,0.8571428571428571,0.0,10.642857142857142,3.357142857142857,4.285714285714286,1.2142857142857142,1.2857142857142858,0.14285714285714285,6.285714285714286,0.8571428571428571,2.7142857142857144,0.42857142857142855,4.75,0.5,4.0,1.0,0.7777777777777778,0.0,9.61111111111111,3.388888888888889,3.7222222222222223,1.1111111111111112,1.3333333333333333,0.2222222222222222,5.777777777777778,1.0,2.7777777777777777,0.4444444444444444,5.25,1.5,4.75,2.5,0.8636363636363636,0.045454545454545456,8.590909090909092,3.090909090909091,3.4545454545454546,1.0454545454545454,1.3636363636363635,0.18181818181818182,6.545454545454546,1.1818181818181819,3.272727272727273,0.5454545454545454,5.75,1.5,5.75,3.5,1.0,0.038461538461538464,8.538461538461538,3.1923076923076925,3.1538461538461537,0.9615384615384616,1.5384615384615385,0.23076923076923078,7.153846153846154,1.8461538461538463,3.6923076923076925,0.6153846153846154,0.875,0.12256809338521402,1
639,2022-08-07,20222023,Gent,Westerlo,2.0,1.0,H,15.0,9.0,5.0,3.0,10.0,7.0,2.0,0.0,0.0,0.0,1.66,4.9,-0.75,1.61,4.0,4.75,1.65,4.0,5.0,1.68,3.82,5.2,2.5,3.5,2.0,1.5,1.2,0.0,10.3,3.1,4.2,1.3,2.4,0.0,15.6,7.0,5.4,2.6,3.5,4.0,3.0,1.5,0.8571428571428571,0.0,9.142857142857142,2.9285714285714284,4.071428571428571,1.3571428571428572,2.0714285714285716,0.0,13.357142857142858,5.642857142857143,5.0,2.0,4.0,4.25,3.75,1.75,0.7777777777777778,0.0,8.5,2.6666666666666665,3.8333333333333335,1.2777777777777777,1.8888888888888888,0.0,12.722222222222221,5.111111111111111,4.777777777777778,1.7777777777777777,5.0,4.75,4.0,2.0,0.7727272727272727,0.0,8.318181818181818,2.6818181818181817,3.4545454545454546,1.2727272727272727,1.6818181818181819,0.0,11.954545454545455,4.590909090909091,4.590909090909091,1.6363636363636365,5.5,4.75,4.5,2.75,0.7692307692307693,0.0,8.23076923076923,2.6923076923076925,3.3846153846153846,1.2307692307692308,1.6153846153846154,0.038461538461538464,11.153846153846153,4.346153846153846,4.230769230769231,1.4615384615384615,0.5833333333333334,0.3387755102040816,1
640,2022-08-07,20222023,Standard,Cercle Brugge,2.0,0.0,H,10.0,6.0,7.0,3.0,6.0,6.0,1.0,2.0,0.0,0.0,2.7,2.51,0.0,2.55,3.2,2.55,2.7,3.5,2.45,2.78,3.54,2.56,3.0,1.75,2.0,1.25,1.2,0.2,9.8,2.0,2.4,0.4,1.4,0.0,14.3,4.7,6.8,1.2,3.0,2.25,3.0,2.0,0.9285714285714286,0.14285714285714285,8.142857142857142,1.8571428571428572,2.357142857142857,0.5,1.3571428571428572,0.0,11.785714285714286,3.9285714285714284,5.357142857142857,1.0714285714285714,3.25,2.75,3.5,2.75,0.7777777777777778,0.1111111111111111,7.944444444444445,1.8333333333333333,2.3333333333333335,0.4444444444444444,1.3333333333333333,0.0,10.444444444444445,3.611111111111111,4.5,1.0555555555555556,3.75,3.0,3.75,3.25,0.8636363636363636,0.09090909090909091,8.045454545454545,2.3181818181818183,2.3636363636363638,0.6363636363636364,1.4545454545454546,0.045454545454545456,9.727272727272727,3.227272727272727,4.2272727272727275,0.9090909090909091,4.0,3.75,4.5,3.5,0.8461538461538461,0.07692307692307693,7.730769230769231,2.3461538461538463,2.3076923076923075,0.5769230769230769,1.4230769230769231,0.038461538461538464,8.923076923076923,3.0384615384615383,3.6923076923076925,0.9230769230769231,0.45,1.0756972111553786,1
641,2022-08-06,20222023,Mechelen,St. Gilloise,3.0,0.0,H,6.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,0.0,0.0,3.14,2.14,0.5,3.0,3.5,2.1,3.2,3.4,2.15,3.29,3.68,2.18,2.0,3.0,1.0,1.75,2.0,0.0,12.2,4.2,4.8,1.0,2.2,0.0,13.0,4.0,5.8,1.4,3.0,4.0,1.5,1.75,1.6428571428571428,0.0,11.357142857142858,4.142857142857143,4.428571428571429,1.0714285714285714,2.0,0.0,11.785714285714286,3.7857142857142856,5.214285714285714,1.2857142857142858,3.0,4.5,2.5,2.5,1.3888888888888888,0.0,10.055555555555555,3.8333333333333335,3.8333333333333335,1.0,1.8888888888888888,0.0,11.166666666666666,3.7222222222222223,4.666666666666667,1.1111111111111112,3.75,5.5,3.0,3.5,1.2727272727272727,0.0,9.272727272727273,3.5,3.5,0.9545454545454546,1.8181818181818181,0.0,10.363636363636363,3.8181818181818183,4.181818181818182,1.2272727272727273,4.25,5.5,4.0,4.0,1.1538461538461537,0.0,9.0,3.3076923076923075,3.6538461538461537,0.9615384615384616,1.7692307692307692,0.0,10.038461538461538,3.6538461538461537,4.153846153846154,1.1153846153846154,0.16666666666666666,1.4672897196261683,1
642,2022-08-06,20222023,Charleroi,Oostende,1.0,3.0,A,15.0,9.0,3.0,6.0,9.0,5.0,2.0,1.0,0.0,0.0,1.61,5.04,-0.75,1.6,3.8,5.0,1.63,4.0,5.0,1.62,4.38,5.23,3.0,0.5,2.25,1.5,2.8,0.0,12.4,4.2,4.0,1.2,1.8,0.4,15.0,6.4,4.8,1.2,4.0,1.5,2.5,1.5,2.0714285714285716,0.0,10.571428571428571,3.9285714285714284,3.5714285714285716,1.2857142857142858,2.0,0.2857142857142857,14.285714285714286,6.0,4.0,1.2857142857142858,5.0,2.5,3.0,1.5,1.7222222222222223,0.0,9.944444444444445,3.6666666666666665,3.4444444444444446,1.1666666666666667,1.6666666666666667,0.2222222222222222,13.555555555555555,5.666666666666667,4.777777777777778,1.1111111111111112,5.75,3.0,3.5,2.0,1.5,0.0,9.318181818181818,3.3636363636363638,3.4545454545454546,1.0454545454545454,1.6363636363636365,0.18181818181818182,14.090909090909092,5.636363636363637,4.636363636363637,1.0909090909090908,6.0,3.0,4.0,2.5,1.3846153846153846,0.0,8.576923076923077,3.1153846153846154,3.230769230769231,0.8846153846153846,1.6923076923076923,0.15384615384615385,13.846153846153847,5.3076923076923075,4.6923076923076925,1.0,0.4375,0.3194444444444445,2
643,2022-08-06,20222023,Kortrijk,St Truiden,0.0,0.0,D,10.0,18.0,4.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,3.07,2.33,0.25,3.0,3.2,2.3,3.0,3.3,2.35,3.27,3.32,2.34,2.0,1.0,1.5,0.25,2.6,0.2,12.2,4.4,7.8,0.8,0.8,0.2,7.4,2.6,2.2,1.0,2.5,1.25,2.0,0.75,2.2142857142857144,0.14285714285714285,10.642857142857142,3.7142857142857144,6.428571428571429,0.7142857142857143,0.7142857142857143,0.14285714285714285,7.0,2.2142857142857144,2.0,0.7857142857142857,3.0,2.0,2.5,0.75,1.9444444444444444,0.1111111111111111,9.722222222222221,3.5,5.888888888888889,0.7222222222222222,0.7222222222222222,0.1111111111111111,6.5,2.2222222222222223,1.8888888888888888,0.8333333333333334,3.25,2.0,2.75,0.75,1.6818181818181819,0.09090909090909091,8.909090909090908,3.1363636363636362,5.181818181818182,0.6818181818181818,0.7727272727272727,0.09090909090909091,6.2272727272727275,2.0454545454545454,1.9090909090909092,0.6818181818181818,3.75,2.75,2.75,1.0,1.5,0.07692307692307693,8.076923076923077,2.8461538461538463,4.730769230769231,0.6153846153846154,0.8846153846153846,0.07692307692307693,6.5,2.3076923076923075,1.9230769230769231,0.8076923076923077,-0.45454545454545453,1.3175965665236051,0
644,2022-08-06,20222023,Genk,Eupen,4.0,2.0,H,24.0,9.0,14.0,5.0,8.0,2.0,0.0,3.0,0.0,1.0,1.35,7.43,-1.25,1.36,5.0,6.5,1.37,5.25,7.25,1.35,5.76,8.06,2.5,0.5,2.0,0.0,1.5,0.2,13.8,5.0,6.0,1.6,2.0,0.2,9.2,2.4,3.4,0.6,3.0,1.5,2.75,1.0,1.3571428571428572,0.21428571428571427,11.142857142857142,3.9285714285714284,4.714285714285714,1.2142857142857142,1.8571428571428572,0.14285714285714285,8.857142857142858,2.7142857142857144,3.7142857142857144,0.5714285714285714,3.0,1.5,3.75,1.0,1.3333333333333333,0.16666666666666666,10.444444444444445,3.5555555555555554,3.888888888888889,1.0555555555555556,1.7777777777777777,0.1111111111111111,9.88888888888889,2.5555555555555554,3.888888888888889,0.4444444444444444,3.0,1.5,4.25,1.5,1.1818181818181819,0.13636363636363635,9.727272727272727,3.227272727272727,3.6363636363636362,0.8636363636363636,1.9090909090909092,0.09090909090909091,8.818181818181818,2.4545454545454546,3.909090909090909,0.36363636363636365,3.75,1.5,4.5,1.5,1.0384615384615385,0.11538461538461539,9.576923076923077,3.3076923076923075,3.4615384615384617,0.8461538461538461,1.6923076923076923,0.15384615384615385,9.384615384615385,2.6153846153846154,4.6923076923076925,0.3076923076923077,0.2,0.18169582772543744,1
645,2022-08-05,20222023,Club Brugge,Waregem,1.0,1.0,D,23.0,7.0,7.0,4.0,7.0,4.0,2.0,3.0,0.0,0.0,1.26,9.28,-1.5,1.22,6.0,9.0,1.29,6.25,9.25,1.27,6.84,9.3,2.5,1.5,2.5,1.0,1.6,0.0,17.6,5.8,5.8,1.2,1.8,0.0,10.2,5.2,4.6,2.2,3.25,2.0,3.5,2.0,1.4285714285714286,0.0,14.285714285714286,4.5,4.785714285714286,0.9285714285714286,1.8571428571428572,0.0,11.142857142857142,4.857142857142857,5.142857142857143,2.2857142857142856,4.0,3.0,4.0,2.5,1.2222222222222223,0.0,13.0,3.9444444444444446,4.333333333333333,0.9444444444444444,1.7777777777777777,0.1111111111111111,10.88888888888889,4.333333333333333,5.111111111111111,2.0,5.0,3.0,4.75,3.5,1.0909090909090908,0.0,11.818181818181818,3.727272727272727,3.6818181818181817,1.0909090909090908,1.7272727272727273,0.18181818181818182,10.545454545454545,4.0,4.818181818181818,1.7272727272727273,6.0,4.5,5.5,3.5,1.1153846153846154,0.038461538461538464,10.846153846153847,3.4615384615384617,3.6153846153846154,1.1153846153846154,1.6923076923076923,0.15384615384615385,10.615384615384615,4.0,4.615384615384615,1.7692307692307692,0.9375,0.13577586206896552,0
646,2022-07-31,20222023,Antwerp,Waregem,1.0,0.0,H,17.0,12.0,7.0,4.0,3.0,6.0,2.0,3.0,0.0,1.0,1.38,7.28,-1.25,1.36,4.5,7.0,1.4,4.8,7.5,1.4,5.15,7.14,2.0,1.5,1.5,1.0,2.2,0.2,14.4,5.2,8.0,1.6,1.8,0.0,10.2,5.2,4.6,2.2,2.5,2.0,1.5,2.0,1.8571428571428572,0.14285714285714285,12.928571428571429,4.5,6.571428571428571,1.3571428571428572,1.8571428571428572,0.0,11.142857142857142,4.857142857142857,5.142857142857143,2.2857142857142856,2.5,3.0,2.25,2.5,1.6666666666666667,0.1111111111111111,11.5,4.0,5.555555555555555,1.1666666666666667,1.7777777777777777,0.1111111111111111,10.88888888888889,4.333333333333333,5.111111111111111,2.0,2.5,3.0,2.75,3.5,1.6818181818181819,0.09090909090909091,9.818181818181818,3.409090909090909,4.863636363636363,1.0,1.7272727272727273,0.18181818181818182,10.545454545454545,4.0,4.818181818181818,1.7272727272727273,3.0,4.5,3.5,3.5,1.5384615384615385,0.07692307692307693,9.076923076923077,3.3076923076923075,4.3076923076923075,0.8846153846153846,1.6923076923076923,0.15384615384615385,10.615384615384615,4.0,4.615384615384615,1.7692307692307692,0.125,0.18956043956043955,1
647,2022-07-31,20222023,Seraing,Kortrijk,0.0,1.0,A,18.0,7.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.86,2.4,0.25,2.87,3.4,2.25,2.65,3.3,2.45,2.92,3.45,2.43,0.0,2.0,1.5,1.75,1.2,0.2,6.8,0.8,2.4,0.4,2.6,0.2,12.2,4.4,7.8,0.8,0.0,2.5,2.0,2.25,1.2857142857142858,0.14285714285714285,6.285714285714286,0.8571428571428571,2.7142857142857144,0.42857142857142855,2.2142857142857144,0.14285714285714285,10.642857142857142,3.7142857142857144,6.428571428571429,0.7142857142857143,0.5,3.0,2.0,2.5,1.3333333333333333,0.2222222222222222,5.777777777777778,1.0,2.7777777777777777,0.4444444444444444,1.9444444444444444,0.1111111111111111,9.722222222222221,3.5,5.888888888888889,0.7222222222222222,1.5,3.25,2.0,3.0,1.3636363636363635,0.18181818181818182,6.545454545454546,1.1818181818181819,3.272727272727273,0.5454545454545454,1.6818181818181819,0.09090909090909091,8.909090909090908,3.1363636363636362,5.181818181818182,0.6818181818181818,1.5,3.75,2.5,3.25,1.5384615384615385,0.23076923076923078,7.153846153846154,1.8461538461538463,3.6923076923076925,0.6153846153846154,1.5,0.07692307692307693,8.076923076923077,2.8461538461538463,4.730769230769231,0.6153846153846154,-1.0,1.1916666666666667,2
648,2022-07-31,20222023,Eupen,Club Brugge,2.0,1.0,H,13.0,13.0,6.0,5.0,5.0,7.0,4.0,2.0,1.0,0.0,6.0,1.46,1.25,5.25,4.75,1.5,5.75,4.6,1.49,6.13,4.92,1.46,0.5,2.5,1.5,1.5,2.0,0.2,9.2,2.4,3.4,0.6,1.6,0.0,17.6,5.8,5.8,1.2,1.5,3.25,2.5,2.25,1.8571428571428572,0.14285714285714285,8.857142857142858,2.7142857142857144,3.7142857142857144,0.5714285714285714,1.4285714285714286,0.0,14.285714285714286,4.5,4.785714285714286,0.9285714285714286,1.5,4.0,2.5,2.75,1.7777777777777777,0.1111111111111111,9.88888888888889,2.5555555555555554,3.888888888888889,0.4444444444444444,1.2222222222222223,0.0,13.0,3.9444444444444446,4.333333333333333,0.9444444444444444,1.5,5.0,3.0,3.0,1.9090909090909092,0.09090909090909091,8.818181818181818,2.4545454545454546,3.909090909090909,0.36363636363636365,1.0909090909090908,0.0,11.818181818181818,3.727272727272727,3.6818181818181817,1.0909090909090908,1.5,6.0,4.0,4.0,1.6923076923076923,0.15384615384615385,9.384615384615385,2.6153846153846154,4.6923076923076925,0.3076923076923077,1.1153846153846154,0.038461538461538464,10.846153846153847,3.4615384615384617,3.6153846153846154,1.1153846153846154,-0.6111111111111112,4.109589041095891,1
649,2022-07-31,20222023,Genk,Standard,3.0,1.0,H,16.0,10.0,5.0,2.0,7.0,4.0,3.0,4.0,0.0,0.0,1.51,5.82,-1.0,1.5,4.2,5.25,1.53,4.33,5.25,1.52,4.35,6.15,2.5,3.0,2.0,0.75,1.5,0.2,13.8,5.0,6.0,1.6,1.2,0.2,9.8,2.0,2.4,0.4,3.0,3.0,2.75,1.0,1.3571428571428572,0.21428571428571427,11.142857142857142,3.9285714285714284,4.714285714285714,1.2142857142857142,0.9285714285714286,0.14285714285714285,8.142857142857142,1.8571428571428572,2.357142857142857,0.5,3.0,3.25,3.75,1.0,1.3333333333333333,0.16666666666666666,10.444444444444445,3.5555555555555554,3.888888888888889,1.0555555555555556,0.7777777777777778,0.1111111111111111,7.944444444444445,1.8333333333333333,2.3333333333333335,0.4444444444444444,3.0,3.75,4.25,1.25,1.1818181818181819,0.13636363636363635,9.727272727272727,3.227272727272727,3.6363636363636362,0.8636363636363636,0.8636363636363636,0.09090909090909091,8.045454545454545,2.3181818181818183,2.3636363636363638,0.6363636363636364,3.75,4.0,4.5,1.5,1.0384615384615385,0.11538461538461539,9.576923076923077,3.3076923076923075,3.4615384615384617,0.8461538461538461,0.8461538461538461,0.07692307692307693,7.730769230769231,2.3461538461538463,2.3076923076923075,0.5769230769230769,-0.13636363636363635,0.2594501718213058,1
